Datetime,Tweet Id,RetweetCount,Likes,Replies,Text,language,Username,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
2019-06-03 09:28:46+00:00,1135478422531180032,0,0,0,@RichardBentall @ThomasSowell @Peitho70 I said EU so I was referring to EU migration. The problem migration is outside immigration such as Africa to Europe migration which has increased substantially and is continuing to increase due to population boom. This will affect the social norms and cohesion of EU as a whole.,en,sweetielowe,,,,,,,,,,,,,,,,,
2019-06-03 08:17:34+00:00,1135460504842000000,1,5,0,"Our Man Crush Monday is @bosuntijani founder and CEO of @Cc_HUB; a platform where technology-oriented people share ideas to solving social problems in Nigeria. #Tijani was named as one of the 100 Most Influential People on the continent by New Africa Magazine._x000D_
._x000D_
._x000D_
#CCHub #MCMâ€¦ https://t.co/U4Tr5FqHTf",en,technextdotng,,,,,,,,,,,,,,,,,
2019-06-03 00:26:46+00:00,1135342023601469952,0,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/UGDL4ji2Af,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-06-03 00:25:20+00:00,1135341663654729984,1,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/xRkEHvNygg,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-06-03 00:21:17+00:00,1135340642815660032,0,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/f1D3KZv5an,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-06-03 00:15:23+00:00,1135339159424519936,1,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/1MNOEubH8V,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-06-03 00:13:00+00:00,1135338556631779968,1,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/dwxuFkhfht,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-06-02 23:47:26+00:00,1135332123840269952,1,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/9RSXoPnWHI,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-06-02 23:30:55+00:00,1135327968513980032,1,2,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/4nyyk0uouU,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-06-02 23:06:23+00:00,1135321791830919936,0,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved.,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-06-02 23:05:08+00:00,1135321478608669952,1,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/ZSPdJgq9LE,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-06-02 23:00:09+00:00,1135320223203149952,1,1,0,Best and the most powerful  spiritualist  in Africa;  with our indigenous spirit  to support  humanity  and our social life.  It's  in infertility ; love charms ;TRAVELING  OPPORTUNITIES CALL ME on +233540574990/+233549533984 for your  problems  to be solved. https://t.co/nCZ92BLhLM,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-06-01 08:28:09+00:00,1134738391029959936,4,14,0,@ShingiMunyeza If social  media caused such problems then USA and here in Britain we could have nothing. Wifi is free everywhere and so social media is the social life. Sad to have such medieval leaders in a country that is supposed to be top of Africa. Wasted opportunities. Very disheartening,en,MuzvareBetty,,,,,,,,,,,,,,,,,
2019-05-31 15:00:14+00:00,1134474673016770048,2,7,0,"""Don't look at problems as problems; look at them as opportunities"" -@Luvuyo10 thank you for shedding light on such inspiring stories of social entrepreneurs empowering their communities &amp; driving sustainable impact in Cape Town; South Africa #SAImpact19 https://t.co/f7SMz2uZxM",en,schwabfound,,,,,,,,,,,,,,,,,
2019-05-31 08:25:08+00:00,1134375244519650048,1,6,0,@mike_mugendy @mulamaken002 @limbua_mercy @Golichas @That_A_Lady @JoeMburu12 @shadrackagaki @IrriHub @ezrashedracks @kiragungotho1 @KenaravaGroup @rodgers_kirwa @CalebKaruga @ROP_Africa @Agri_FinanceKe @OgetoAlex @diangaronald @MamaMbogaKe @The_Organic_Guy @FeedtheFuture @Maxwel_Kiptanui @FelixAijah @EOriedo @WeAreFarmers @kalromkulima @aatfafrica @Jakakah1 @NIBKenya @Cropnuts @EugeneLWamalwa And that's a big problem.  But people are changing the local politics around the world by fighting through social media.  It works.,en,galanakulaluken,,,,,,,,,,,,,,,,,
2019-05-31 04:58:51+00:00,1134323330566089984,0,1,0,@Busilukhele @Bhekicele2018 @News24 @eNCA I know Busi... itâ€™s sad that femicide Im South Africa is not dealt with.... problem with Social media we hype a problem and tomorrow we move on...,en,gopolang6,,,,,,,,,,,,,,,,,
2019-05-31 01:58:22+00:00,1134277912121680000,0,0,1,"Sure because 10;000 plus people ILLEGALLY crossing the Border every month; 1000+ yesterday_x000D_
_x000D_
Unvetted; HIV; Typhoid ect; _x000D_
_x000D_
Taking up Social Services; Housing; Healthcare; Schools; THAT ARE FOR USA Citizens._x000D_
_x000D_
Isn't a problem?_x000D_
_x000D_
How about the people from Iran; Africa; and 150 other",en,jazzmine_reilly,,,,,,,,,,,,,,,,,
2019-05-30 03:13:12+00:00,1133934353594089984,0,1,1,@AIMS_Next @NextEinsteinFor @Moustapha_6C @GoogleAI AI is too powerful to be limited to just translations!  Let's talk about connecting people and solving social problems at scale in the fourth industrial revolution. Is there any survey that suggests businesses suffer from lack of translations? Research on AI for Africa is a must!,en,fofangjanet,,,,,,,,,,,,,,,,,
2019-05-29 13:11:21+00:00,1133722497210360064,2,3,0,I really wish all Africa Leaders; Politicians especially will be very active on social media. To me it will draw them very closer to the people and they can convey the problems of the people up there; I think the media isn't enough; what do you think?,en,HonGyampa,,,,,,,,,,,,,,,,,
2019-05-29 07:23:33+00:00,1133634971971869952,0,2,0,"""Drought is becoming widespread in Africa."" - Read this article by Fr. Edmon Grace SJ and his conversation with Fr. Charles Chilufya SJ (social delegate for Africa) on the situation of that wonderful continent in relation to the drought problem - https://t.co/xzAYrjay2S https://t.co/GgKxwrSOgq",en,jesuitseurope,,,,,,,,,,,,,,,,,
2019-05-29 04:40:41+00:00,1133593981798029952,3,2,0,"@PfadziS No that's not realistic; the entire German and Chinese economies are ran by artisans._x000D_
_x000D_
South Africa puts too much emphasis on university hence we have too many social scientists who can't even fix a simple practical problem but we say we have ""graduates""",en,MxolisiBob,,,,,,,,,,,,,,,,,
2019-05-28 16:01:03+00:00,1133402813843740032,6,6,1,The problem with Africa is we isolate economic; social;  cultural &amp; spiritual agendas. Doing one at a time. To leapfrof; we need an integrated approach that prioritizes all aspects. We have the necessary skills; can we just build a system that is not one dimensional. We get it!,en,iampatsam,,,,,,,,,,,,,,,,,
2019-05-28 15:42:40+00:00,1133398190663900032,0,2,0,"@afdozie @aoteh The figures show that its far more common in Africa and therefore related to poverty. _x000D_
_x000D_
I've always laughed &amp; joked abt it.  But like @Mochievous pointed out; its becoming a social problem i.e people don't know where to draw the line.",en,NaijaFlyingDr,,,,,,,,,,,,,,,,,
2019-05-28 13:02:50+00:00,1133357963924649984,1,5,0,In Angola we have the same problem. We keep â€˜â€™subsidizingâ€™â€™ short term social stability without any kind of long term development strategy. The only thing the government should subsidize is R&amp;D; INNOVATION,en,emefeci_africa,,,,,,,,,,,,,,,,,
2019-05-27 14:53:33+00:00,1133023441156749952,0,0,0,@TheGhanaWeb Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/tvWZJiWymk,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-05-27 14:51:58+00:00,1133023044111420032,1,1,0,Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/Vq3HDKFmuO,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-05-27 14:47:03+00:00,1133021807001459968,1,1,0,@TheGhanaWeb Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/lyVrWsQ47R,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-05-26 17:00:43+00:00,1132693055566409984,1,1,0,Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/RyRGuadvbh,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-05-26 17:00:12+00:00,1132692925245090048,0,0,0,You handle the immigration situation poorly . You keep siding with the usa to create wars in africa and middle east so people have to leave their countries and immigrate . And it leads to social problems where two different thinkings and ways of life conflict,en,rauhlsjeongguk,,,,,,,,,,,,,,,,,
2019-05-26 16:30:46+00:00,1132685519039660032,1,1,0,Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/RU6NGOTxXk,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-05-26 16:26:21+00:00,1132684408694220032,1,1,0,Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/icDyLgMEOX,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-05-26 16:22:42+00:00,1132683488119920000,1,1,0,@CNN Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/w4hebXV5Ve,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-05-26 16:21:18+00:00,1132683137903939968,1,1,0,Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/hprji3vTIx,en,Webrigo1,,,,,,,,,,,,,,,,,
2019-05-26 16:08:17+00:00,1132679861888269952,0,1,0,@SkySportsNews Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/17eU1o46sc,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-05-26 16:05:47+00:00,1132679233053110016,1,1,0,@TheGhanaWeb Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/CgFUv8sivp,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-05-26 16:04:52+00:00,1132678998805420032,0,1,0,Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/5mWKNjeTvy,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-05-26 16:00:00+00:00,1132677777113660032,1,1,0,Lord Naaba is one of theTop most powerful spiritual man in Africa; who help people and humanity to get the gold that there where Born to have. It's infertility; luck charms and love charms consult him for the best solution to your social problem on. +233540574990/+233549533984. https://t.co/h7P5kUcRA5,en,MawuleChair,,,,,,,,,,,,,,,,,
2019-05-26 06:54:05+00:00,1132540389683090048,0,1,1,@FarahMaalimM @SafiaA Ethiopia didnâ€™t contribute to liberating South Africa? This is the problem with social media. Ppl can write any fake news and uneducated people will believe them.,en,enatuhnn,,,,,,,,,,,,,,,,,
2019-05-25 16:14:52+00:00,1132319129107459968,0,0,0,"Brainstorming  about a social network or as a called it a community network._x000D_
I'm trying to reference and find a workaround to most of the problems on other social networks like Facebook._x000D_
It is alot of factors to consider!_x000D_
Any idea?_x000D_
#tech #Cameroon #Africa",en,lens_kamdem,,,,,,,,,,,,,,,,,
